ds,y,yhat,sum
2017-08-14,440.736,0.0,440.736
2017-08-15,1949.872,0.0,1949.872
2017-08-16,80.564,0.0,80.564
2017-08-17,9517.287999999999,0.0,9517.287999999999
2017-08-18,7078.4839999999995,0.0,7078.4839999999995
2017-08-19,512.446,0.0,512.446
2017-08-20,692.95,0.0,692.95
2017-08-21,8551.054,0.0,8551.054
2017-08-22,524.54,0.0,524.54
2017-08-23,4590.344,0.0,4590.344
2017-08-24,685.0560000000002,0.0,685.0560000000002
2017-08-25,361.988,0.0,361.988
2017-08-26,190.66,0.0,190.66
2017-08-27,6190.538,0.0,6190.538
2017-08-28,1443.6319999999998,0.0,1443.6319999999998
2017-08-29,235.46800000000002,0.0,235.46800000000002
2017-08-30,0.0,0.0,0.0
2017-08-31,3162.83,0.0,3162.83
2017-09-01,1261.81,0.0,1261.81
2017-09-02,9354.854,0.0,9354.854
2017-09-03,1595.849,0.0,1595.849
2017-09-04,5360.202,0.0,5360.202
2017-09-05,327.044,0.0,327.044
2017-09-06,0.0,0.0,0.0
2017-09-07,3848.565,0.0,3848.565
2017-09-08,2184.327,0.0,2184.327
2017-09-09,4356.061,0.0,4356.061
2017-09-10,2506.646,0.0,2506.646
2017-09-11,5564.006,0.0,5564.006
2017-09-12,491.54999999999995,0.0,491.54999999999995
2017-09-13,15.92,0.0,15.92
2017-09-14,4367.347,0.0,4367.347
2017-09-15,7285.026,0.0,7285.026
2017-09-16,849.65,0.0,849.65
2017-09-17,4979.226,0.0,4979.226
2017-09-18,1511.93,0.0,1511.93
2017-09-19,1648.188,0.0,1648.188
2017-09-20,7359.918,0.0,7359.918
2017-09-21,338.172,0.0,338.172
2017-09-22,7871.213,0.0,7871.213
2017-09-23,2395.786,0.0,2395.786
2017-09-24,6450.4619999999995,0.0,6450.4619999999995
2017-09-25,1412.213,0.0,1412.213
2017-09-26,1486.576,0.0,1486.576
2017-09-27,0.0,0.0,0.0
2017-09-28,559.271,0.0,559.271
2017-09-29,1944.08,0.0,1944.08
2017-09-30,540.76,0.0,540.76
2017-10-01,2978.466,0.0,2978.466
2017-10-02,5418.022,0.0,5418.022
2017-10-03,2504.48,0.0,2504.48
2017-10-04,19.98,0.0,19.98
2017-10-05,6684.616,0.0,6684.616
2017-10-06,1499.652,0.0,1499.652
2017-10-07,2749.21,0.0,2749.21
2017-10-08,608.356,0.0,608.356
2017-10-09,1496.589,0.0,1496.589
2017-10-10,239.358,0.0,239.358
2017-10-11,0.0,0.0,0.0
2017-10-12,5635.354,0.0,5635.354
2017-10-13,8405.802,0.0,8405.802
2017-10-14,134.332,0.0,134.332
2017-10-15,1017.94,0.0,1017.94
2017-10-16,3473.5969999999998,0.0,3473.5969999999998
2017-10-17,126.352,0.0,126.352
2017-10-18,0.0,0.0,0.0
2017-10-19,2781.8702000000003,0.0,2781.8702000000003
2017-10-20,1333.858,0.0,1333.858
2017-10-21,4537.201,0.0,4537.201
2017-10-22,15158.877,0.0,15158.877
2017-10-23,3352.3940000000002,0.0,3352.3940000000002
2017-10-24,529.0849999999999,0.0,529.0849999999999
2017-10-25,0.0,0.0,0.0
2017-10-26,999.868,0.0,999.868
2017-10-27,1086.32,0.0,1086.32
2017-10-28,408.726,0.0,408.726
2017-10-29,46.96,0.0,46.96
2017-10-30,4025.7299999999996,0.0,4025.7299999999996
2017-10-31,523.928,0.0,523.928
2017-11-01,2921.43,0.0,2921.43
2017-11-02,6294.386,0.0,6294.386
2017-11-03,4536.937,0.0,4536.937
2017-11-04,10668.096,0.0,10668.096
2017-11-05,2355.064,0.0,2355.064
2017-11-06,4288.75,0.0,4288.75
2017-11-07,2413.378,0.0,2413.378
2017-11-08,384.1,0.0,384.1
2017-11-09,4751.492,0.0,4751.492
2017-11-10,4007.5480000000002,0.0,4007.5480000000002
2017-11-11,1815.2179999999998,0.0,1815.2179999999998
2017-11-12,2911.386,0.0,2911.386
2017-11-13,6633.4202000000005,0.0,6633.4202000000005
2017-11-14,834.6579999999999,0.0,834.6579999999999
2017-11-15,559.2,0.0,559.2
2017-11-16,4755.234,0.0,4755.234
2017-11-17,13694.8828,0.0,13694.8828
2017-11-18,1469.756,0.0,1469.756
2017-11-19,7397.272,0.0,7397.272
2017-11-20,2988.274,0.0,2988.274
2017-11-21,2236.1839999999997,0.0,2236.1839999999997
2017-11-22,35.712,0.0,35.712
2017-11-23,1153.109,0.0,1153.109
2017-11-24,4959.641,0.0,4959.641
2017-11-25,3666.157,0.0,3666.157
2017-11-26,5048.1720000000005,0.0,5048.1720000000005
2017-11-27,1618.254,0.0,1618.254
2017-11-28,6912.944,0.0,6912.944
2017-11-29,491.888,0.0,491.888
2017-11-30,6645.282,0.0,6645.282
2017-12-01,5331.178,0.0,5331.178
2017-12-02,9951.182,0.0,9951.182
2017-12-03,1403.842,0.0,1403.842
2017-12-04,2639.638,0.0,2639.638
2017-12-05,1453.136,0.0,1453.136
2017-12-06,10.68,0.0,10.68
2017-12-07,2916.514,0.0,2916.514
2017-12-08,7643.041,0.0,7643.041
2017-12-09,5470.39,0.0,5470.39
2017-12-10,3873.5589999999997,0.0,3873.5589999999997
2017-12-11,2823.965,0.0,2823.965
2017-12-12,0.0,0.0,0.0
2017-12-13,580.936,0.0,580.936
2017-12-14,3897.714,0.0,3897.714
2017-12-15,306.88800000000003,0.0,306.88800000000003
2017-12-16,858.702,0.0,858.702
2017-12-17,2027.758,0.0,2027.758
2017-12-18,3645.911,0.0,3645.911
2017-12-19,1895.926,0.0,1895.926
2017-12-20,377.736,0.0,377.736
2017-12-21,2140.94,0.0,2140.94
2017-12-22,7442.021,0.0,7442.021
2017-12-23,1926.776,0.0,1926.776
2017-12-24,6233.054,0.0,6233.054
2017-12-25,2698.927,0.0,2698.927
2017-12-26,814.5939999999999,0.0,814.5939999999999
2017-12-27,177.636,0.0,177.636
2017-12-28,1657.3508000000002,0.0,1657.3508000000002
2017-12-29,2915.534,0.0,2915.534
2017-12-30,713.7900000000001,0.0,713.7900000000001
2017-12-31,0.0,0.0,0.0
2018-01-01,0.0,2588.82,2588.82
2018-01-02,0.0,1900.06,1900.06
2018-01-03,0.0,930.39,930.39
2018-01-04,0.0,2030.59,2030.59
2018-01-05,0.0,2204.85,2204.85
2018-01-06,0.0,1725.04,1725.04
2018-01-07,0.0,1834.12,1834.12
2018-01-08,0.0,1978.73,1978.73
2018-01-09,0.0,1342.22,1342.22
2018-01-10,0.0,431.86,431.86
2018-01-11,0.0,1597.22,1597.22
2018-01-12,0.0,1841.23,1841.23
2018-01-13,0.0,1434.32,1434.32
2018-01-14,0.0,1617.95,1617.95
2018-01-15,0.0,1837.21,1837.21
2018-01-16,0.0,1273.87,1273.87
2018-01-17,0.0,433.64,433.64
2018-01-18,0.0,1664.64,1664.64
2018-01-19,0.0,1968.36,1968.36
2018-01-20,0.0,1613.98,1613.98
2018-01-21,0.0,1841.86,1841.86
2018-01-22,0.0,2096.15,2096.15
2018-01-23,0.0,1557.93,1557.93
2018-01-24,0.0,732.42,732.42
2018-01-25,0.0,1967.49,1967.49
2018-01-26,0.0,2264.66,2264.66
2018-01-27,0.0,1893.38,1893.38
2018-01-28,0.0,2094.52,2094.52
2018-01-29,0.0,2312.99,2312.99
2018-01-30,0.0,1730.83,1730.83
2018-01-31,0.0,854.45,854.45
2018-02-01,0.0,2033.08,2033.08
2018-02-02,0.0,2269.72,2269.72
2018-02-03,0.0,1835.44,1835.44
2018-02-04,0.0,1972.77,1972.77
2018-02-05,0.0,2128.35,2128.35
2018-02-06,0.0,1485.91,1485.91
2018-02-07,0.0,553.52,553.52
2018-02-08,0.0,1681.98,1681.98
2018-02-09,0.0,1875.73,1875.73
2018-02-10,0.0,1407.11,1407.11
2018-02-11,0.0,1519.77,1519.77
2018-02-12,0.0,1661.19,1661.19
2018-02-13,0.0,1015.76,1015.76
2018-02-14,0.0,91.92,91.92
2018-02-15,0.0,1240.58,1240.58
2018-02-16,0.0,1466.03,1466.03
2018-02-17,0.0,1040.18,1040.18
2018-02-18,0.0,1206.0,1206.0
2018-02-19,0.0,1410.05,1410.05
2018-02-20,0.0,835.57,835.57
2018-02-21,0.0,-10.35,-10.35
2018-02-22,0.0,1221.69,1221.69
2018-02-23,0.0,1534.34,1534.34
2018-02-24,0.0,1197.78,1197.78
2018-02-25,0.0,1453.17,1453.17
2018-02-26,0.0,1745.27,1745.27
2018-02-27,0.0,1255.55,1255.55
2018-02-28,0.0,489.38,489.38
2018-03-01,0.0,1794.54,1794.54
2018-03-02,0.0,2172.24,2172.24
2018-03-03,0.0,1891.34,1891.34
2018-03-04,0.0,2191.92,2191.92
2018-03-05,0.0,2517.88,2517.88
2018-03-06,0.0,2050.05,2050.05
2018-03-07,0.0,1293.43,1293.43
2018-03-08,0.0,2595.71,2595.71
2018-03-09,0.0,2958.23,2958.23
2018-03-10,0.0,2650.25,2650.25
2018-03-11,0.0,2912.52,2912.52
2018-03-12,0.0,3189.79,3189.79
2018-03-13,0.0,2663.96,2663.96
2018-03-14,0.0,1841.29,1841.29
2018-03-15,0.0,3070.85,3070.85
2018-03-16,0.0,3355.48,3355.48
2018-03-17,0.0,2966.04,2966.04
2018-03-18,0.0,3144.85,3144.85
2018-03-19,0.0,3338.3,3338.3
2018-03-20,0.0,2729.87,2729.87
2018-03-21,0.0,1827.32,1827.32
2018-03-22,0.0,2981.12,2981.12
2018-03-23,0.0,3195.39,3195.39
2018-03-24,0.0,2742.09,2742.09
2018-03-25,0.0,2864.48,2864.48
2018-03-26,0.0,3009.7,3009.7
2018-03-27,0.0,2361.74,2361.74
2018-03-28,0.0,1428.7,1428.7
2018-03-29,0.0,2561.13,2561.13
2018-03-30,0.0,2763.06,2763.06
2018-03-31,0.0,2306.13,2306.13
2018-04-01,0.0,2433.13,2433.13
2018-04-02,0.0,2590.52,2590.52
2018-04-03,0.0,1961.5,1961.5
2018-04-04,0.0,1053.22,1053.22
2018-04-05,0.0,2215.25,2215.25
2018-04-06,0.0,2450.52,2450.52
2018-04-07,0.0,2029.57,2029.57
2018-04-08,0.0,2194.05,2194.05
2018-04-09,0.0,2389.35,2389.35
2018-04-10,0.0,1797.61,1797.61
2018-04-11,0.0,925.05,925.05
2018-04-12,0.0,2120.35,2120.35
2018-04-13,0.0,2385.71,2385.71
2018-04-14,0.0,1991.05,1991.05
2018-04-15,0.0,2177.57,2177.57
2018-04-16,0.0,2390.34,2390.34
2018-04-17,0.0,1811.36,1811.36
2018-04-18,0.0,946.83,946.83
2018-04-19,0.0,2145.58,2145.58
2018-04-20,0.0,2410.09,2410.09
2018-04-21,0.0,2010.71,2010.71
2018-04-22,0.0,2189.13,2189.13
2018-04-23,0.0,2391.03,2391.03
2018-04-24,0.0,1799.09,1799.09
2018-04-25,0.0,920.23,920.23
2018-04-26,0.0,2104.01,2104.01
2018-04-27,0.0,2353.67,2353.67
2018-04-28,0.0,1940.26,1940.26
2018-04-29,0.0,2106.17,2106.17
2018-04-30,0.0,2297.68,2297.68
2018-05-01,0.0,1698.0,1698.0
2018-05-02,0.0,814.5,814.5
2018-05-03,0.0,1997.07,1997.07
2018-05-04,0.0,2249.16,2249.16
2018-05-05,0.0,1841.93,1841.93
2018-05-06,0.0,2017.75,2017.75
2018-05-07,0.0,2222.76,2222.76
2018-05-08,0.0,1639.92,1639.92
2018-05-09,0.0,776.23,776.23
2018-05-10,0.0,1981.17,1981.17
2018-05-11,0.0,2257.63,2257.63
2018-05-12,0.0,1876.2,1876.2
2018-05-13,0.0,2078.62,2078.62
2018-05-14,0.0,2310.36,2310.36
2018-05-15,0.0,1753.73,1753.73
2018-05-16,0.0,915.08,915.08
2018-05-17,0.0,2143.25,2143.25
2018-05-18,0.0,2440.57,2440.57
2018-05-19,0.0,2077.1,2077.1
2018-05-20,0.0,2294.13,2294.13
2018-05-21,0.0,2536.81,2536.81
2018-05-22,0.0,1987.15,1987.15
2018-05-23,0.0,1151.36,1151.36
2018-05-24,0.0,2378.22,2378.22
2018-05-25,0.0,2670.11,2670.11
2018-05-26,0.0,2297.22,2297.22
2018-05-27,0.0,2501.11,2501.11
2018-05-28,0.0,2727.22,2727.22
2018-05-29,0.0,2158.0,2158.0
2018-05-30,0.0,1300.1,1300.1
2018-05-31,0.0,2502.84,2502.84
2018-06-01,0.0,2769.13,2769.13
2018-06-02,0.0,2369.77,2369.77
2018-06-03,0.0,2546.87,2546.87
2018-06-04,0.0,2746.46,2746.46
2018-06-05,0.0,2151.54,2151.54
2018-06-06,0.0,1269.25,1269.25
2018-06-07,0.0,2449.38,2449.38
2018-06-08,0.0,2695.25,2695.25
2018-06-09,0.0,2277.97,2277.97
2018-06-10,0.0,2439.93,2439.93
2018-06-11,0.0,2627.31,2627.31
2018-06-12,0.0,2023.22,2023.22
2018-06-13,0.0,1134.83,1134.83
2018-06-14,0.0,2311.85,2311.85
2018-06-15,0.0,2557.47,2557.47
2018-06-16,0.0,2142.62,2142.62
2018-06-17,0.0,2309.41,2309.41
2018-06-18,0.0,2503.75,2503.75
2018-06-19,0.0,1908.38,1908.38
2018-06-20,0.0,1030.13,1030.13
2018-06-21,0.0,2218.33,2218.33
2018-06-22,0.0,2475.8,2475.8
2018-06-23,0.0,2073.08,2073.08
2018-06-24,0.0,2251.96,2251.96
2018-06-25,0.0,2458.0,2458.0
2018-06-26,0.0,1873.68,1873.68
2018-06-27,0.0,1005.59,1005.59
2018-06-28,0.0,2202.85,2202.85
2018-06-29,0.0,2468.15,2468.15
2018-06-30,0.0,2071.96,2071.96
2018-07-01,0.0,2256.01,2256.01
2018-07-02,0.0,2465.89,2465.89
2018-07-03,0.0,1884.15,1884.15
2018-07-04,0.0,1017.47,1017.47
2018-07-05,0.0,2215.13,2215.13
2018-07-06,0.0,2479.97,2479.97
2018-07-07,0.0,2082.65,2082.65
2018-07-08,0.0,2265.12,2265.12
2018-07-09,0.0,2473.18,2473.18
2018-07-10,0.0,1889.55,1889.55
2018-07-11,0.0,1021.13,1021.13
2018-07-12,0.0,2217.35,2217.35
2018-07-13,0.0,2481.21,2481.21
2018-07-14,0.0,2083.49,2083.49
2018-07-15,0.0,2266.21,2266.21
2018-07-16,0.0,2475.22,2475.22
2018-07-17,0.0,1893.25,1893.25
2018-07-18,0.0,1027.17,1027.17
2018-07-19,0.0,2226.36,2226.36
2018-07-20,0.0,2493.72,2493.72
2018-07-21,0.0,2099.9,2099.9
2018-07-22,0.0,2286.8,2286.8
2018-07-23,0.0,2500.1,2500.1
2018-07-24,0.0,1922.4,1922.4
2018-07-25,0.0,1060.38,1060.38
2018-07-26,0.0,2263.28,2263.28
2018-07-27,0.0,2533.86,2533.86
2018-07-28,0.0,2142.67,2142.67
2018-07-29,0.0,2331.51,2331.51
2018-07-30,0.0,2546.02,2546.02
2018-07-31,0.0,1968.78,1968.78
2018-08-01,0.0,1106.49,1106.49
2018-08-02,0.0,2308.46,2308.46
2018-08-03,0.0,2577.58,2577.58
2018-08-04,0.0,2184.54,2184.54
2018-08-05,0.0,2371.32,2371.32
2018-08-06,0.0,2583.8,2583.8
2018-08-07,0.0,2004.79,2004.79
2018-08-08,0.0,1141.29,1141.29
2018-08-09,0.0,2342.88,2342.88
2018-08-10,0.0,2612.74,2612.74
2018-08-11,0.0,2221.84,2221.84
2018-08-12,0.0,2412.45,2412.45
2018-08-13,0.0,2630.68,2630.68
2018-08-14,0.0,2059.56,2059.56
2018-08-15,0.0,1206.26,1206.26
2018-08-16,0.0,2420.49,2420.49
2018-08-17,0.0,2705.5,2705.5
2018-08-18,0.0,2332.27,2332.27
2018-08-19,0.0,2542.99,2542.99
2018-08-20,0.0,2783.66,2783.66
2018-08-21,0.0,2237.13,2237.13
2018-08-22,0.0,1410.29,1410.29
2018-08-23,0.0,2652.53,2652.53
2018-08-24,0.0,2966.7,2966.7
2018-08-25,0.0,2623.36,2623.36
2018-08-26,0.0,2864.2,2864.2
2018-08-27,0.0,3134.69,3134.69
2018-08-28,0.0,2617.13,2617.13
2018-08-29,0.0,1817.84,1817.84
2018-08-30,0.0,3085.62,3085.62
2018-08-31,0.0,3422.77,3422.77
2018-09-01,0.0,3099.26,3099.26
2018-09-02,0.0,3356.29,3356.29
2018-09-03,0.0,3638.83,3638.83
2018-09-04,0.0,3128.74,3128.74
2018-09-05,0.0,2331.98,2331.98
2018-09-06,0.0,3597.05,3597.05
2018-09-07,0.0,3926.01,3926.01
2018-09-08,0.0,3588.72,3588.72
2018-09-09,0.0,3826.29,3826.29
2018-09-10,0.0,4083.76,4083.76
2018-09-11,0.0,3543.1,3543.1
2018-09-12,0.0,2710.48,2710.48
2018-09-13,0.0,3934.73,3934.73
2018-09-14,0.0,4218.28,4218.28
2018-09-15,0.0,3831.45,3831.45
2018-09-16,0.0,4015.92,4015.92
2018-09-17,0.0,4217.29,4217.29
2018-09-18,0.0,3618.21,3618.21
2018-09-19,0.0,2725.54,2725.54
2018-09-20,0.0,3888.84,3888.84
2018-09-21,0.0,4111.31,4111.31
2018-09-22,0.0,3664.01,3664.01
2018-09-23,0.0,3789.38,3789.38
2018-09-24,0.0,3933.81,3933.81
2018-09-25,0.0,3280.65,3280.65
2018-09-26,0.0,2337.47,2337.47
2018-09-27,0.0,3454.48,3454.48
2018-09-28,0.0,3635.49,3635.49
2018-09-29,0.0,3152.12,3152.12
2018-09-30,0.0,3247.29,3247.29
2018-10-01,0.0,3367.78,3367.78
2018-10-02,0.0,2697.29,2697.29
2018-10-03,0.0,1743.66,1743.66
2018-10-04,0.0,2857.25,2857.25
2018-10-05,0.0,3041.95,3041.95
2018-10-06,0.0,2569.4,2569.4
2018-10-07,0.0,2682.41,2682.41
2018-10-08,0.0,2827.61,2827.61
2018-10-09,0.0,2188.44,2188.44
2018-10-10,0.0,1272.38,1272.38
2018-10-11,0.0,2429.41,2429.41
2018-10-12,0.0,2662.92,2662.92
2018-10-13,0.0,2244.0,2244.0
2018-10-14,0.0,2414.85,2414.85
2018-10-15,0.0,2621.43,2621.43
2018-10-16,0.0,2046.46,2046.46
2018-10-17,0.0,1196.69,1196.69
2018-10-18,0.0,2421.3,2421.3
2018-10-19,0.0,2722.88,2722.88
2018-10-20,0.0,2371.7,2371.7
2018-10-21,0.0,2609.16,2609.16
2018-10-22,0.0,2880.38,2880.38
2018-10-23,0.0,2367.32,2367.32
2018-10-24,0.0,1575.95,1575.95
2018-10-25,0.0,2854.71,2854.71
2018-10-26,0.0,3205.55,3205.55
2018-10-27,0.0,2898.11,2898.11
2018-10-28,0.0,3173.24,3173.24
2018-10-29,0.0,3475.61,3475.61
2018-10-30,0.0,2986.79,2986.79
2018-10-31,0.0,2212.47,2212.47
2018-11-01,0.0,3500.92,3500.92
2018-11-02,0.0,3853.99,3853.99
2018-11-03,0.0,3541.36,3541.36
2018-11-04,0.0,3804.03,3804.03
2018-11-05,0.0,4086.92,4086.92
2018-11-06,0.0,3571.95,3571.95
2018-11-07,0.0,2765.3,2765.3
2018-11-08,0.0,4015.79,4015.79
2018-11-09,0.0,4325.94,4325.94
2018-11-10,0.0,3966.16,3966.16
2018-11-11,0.0,4178.27,4178.27
2018-11-12,0.0,4408.05,4408.05
2018-11-13,0.0,3838.35,3838.35
2018-11-14,0.0,2976.25,2976.25
2018-11-15,0.0,4171.55,4171.55
2018-11-16,0.0,4427.68,4427.68
2018-11-17,0.0,4015.97,4015.97
2018-11-18,0.0,4179.1,4179.1
2018-11-19,0.0,4363.66,4363.66
2018-11-20,0.0,3753.19,3753.19
2018-11-21,0.0,2855.43,2855.43
2018-11-22,0.0,4020.66,4020.66
2018-11-23,0.0,4252.72,4252.72
2018-11-24,0.0,3823.19,3823.19
2018-11-25,0.0,3974.86,3974.86
2018-11-26,0.0,4154.28,4154.28
2018-11-27,0.0,3544.85,3544.85
2018-11-28,0.0,2653.95,2653.95
2018-11-29,0.0,3831.42,3831.42
2018-11-30,0.0,4080.52,4080.52
2018-12-01,0.0,3672.1,3672.1
2018-12-02,0.0,3848.15,3848.15
2018-12-03,0.0,4054.33,4054.33
2018-12-04,0.0,3473.05,3473.05
2018-12-05,0.0,2610.69,2610.69
2018-12-06,0.0,3816.07,3816.07
2018-12-07,0.0,4091.38,4091.38
2018-12-08,0.0,3706.51,3706.51
2018-12-09,0.0,3902.47,3902.47
2018-12-10,0.0,4124.06,4124.06
2018-12-11,0.0,3552.89,3552.89
2018-12-12,0.0,2694.72,2694.72
2018-12-13,0.0,3897.82,3897.82
2018-12-14,0.0,4164.05,4164.05
2018-12-15,0.0,3763.08,3763.08
2018-12-16,0.0,3935.91,3935.91
2018-12-17,0.0,4127.5,4127.5
2018-12-18,0.0,3519.82,3519.82
2018-12-19,0.0,2619.13,2619.13
2018-12-20,0.0,3774.39,3774.39
2018-12-21,0.0,3988.29,3988.29
2018-12-22,0.0,3531.51,3531.51
2018-12-23,0.0,3646.12,3646.12
2018-12-24,0.0,3778.29,3778.29
2018-12-25,0.0,3111.23,3111.23
2018-12-26,0.0,2152.5,2152.5
2018-12-27,0.0,3252.38,3252.38
2018-12-28,0.0,3414.84,3414.84
2018-12-29,0.0,2911.77,2911.77
2018-12-30,0.0,2986.4,2986.4
2018-12-31,0.0,3085.92,3085.92
